ID,Age,Gender,Income,Married,Product
6116,28,Female,70000,No,B
6117,41,Male,79000,Yes,D
6118,39,Male,80500,Yes,C
6119,38,Female,80000,No,A
6120,24,Female,69000,No,B
6121,51,Female,87000,No,B
6122,51,Male,80000,No,C
6123,56,Male,77500,No,C
6124,40,Male,92000,Yes,C
6125,44,Male,60500,No,C
6126,50,Female,70500,No,B
6127,32,Female,60500,No,B
6128,29,Male,77500,No,D
6129,48,Female,79500,Yes,B
6130,50,Male,84000,Yes,C
6131,41,Female,54500,No,B
6132,38,Female,72500,No,B
6133,47,Female,79500,No,B
6134,26,Male,61500,Yes,D
6135,38,Female,63000,No,B
6136,21,Male,78500,Yes,D
6137,53,Female,67000,No,B
6138,48,Male,68500,Yes,D
6139,43,Female,67000,Yes,B
6140,31,Female,67500,No,B
6141,48,Female,73500,Yes,B
6142,19,Male,69000,No,C
6143,42,Female,64000,No,B
6144,29,Female,79500,No,B
6145,33,Female,68000,No,B
6146,48,Male,84500,No,C
6147,53,Male,89000,Yes,D
6148,34,Female,72500,No,B
6149,20,Male,74500,No,C
6150,28,Female,79000,No,B
6151,27,Male,64500,Yes,C
6152,43,Female,57500,No,B
6153,48,Female,75500,Yes,B
6154,30,Female,84500,Yes,B
6155,32,Female,60000,No,B
6156,45,Female,79000,No,A
6157,44,Female,96000,Yes,A
6158,41,Male,70500,Yes,D
6159,26,Male,63500,Yes,C
6160,40,Male,84500,Yes,C
6161,52,Male,62000,No,D
6162,35,Female,76500,No,A
6163,27,Male,68000,No,C
6164,28,Female,68500,No,B
6165,27,Female,41000,Yes,B
6166,38,Female,68000,No,A
6167,44,Female,68500,No,B
6168,48,Female,67500,No,A
6169,36,Male,93000,Yes,D
6170,22,Female,77000,No,B
6171,34,Male,76500,No,C
6172,51,Female,85000,Yes,B
6173,26,Male,63500,Yes,D
6174,30,Female,38000,No,A
6175,45,Female,80500,No,A
6176,32,Female,61000,No,A
6177,18,Male,60500,Yes,D
6178,49,Male,82500,Yes,D
6179,50,Female,85500,Yes,B
6180,32,Male,102000,Yes,C
6181,59,Female,102500,No,A
6182,19,Female,71500,No,B
6183,38,Male,84000,Yes,D
6184,35,Female,74000,Yes,B
6185,41,Male,53500,No,D
6186,41,Female,86500,No,A
6187,46,Female,72500,No,B
6188,40,Female,66000,Yes,B
6189,30,Female,71000,Yes,B
6190,34,Female,54000,No,B
6191,43,Female,77000,Yes,B
6192,38,Female,64500,No,A
6193,47,Male,82000,Yes,C
6194,51,Male,111000,Yes,D
6195,35,Male,74500,Yes,D
6196,43,Female,81500,No,B
6197,52,Female,94500,Yes,A
6198,42,Female,71000,Yes,B
6199,19,Female,78000,No,B
6200,38,Female,95000,Yes,A
6201,25,Female,71500,Yes,A
6202,41,Male,66500,No,C
6203,55,Male,82000,No,C
6204,43,Female,78500,No,B
6205,44,Male,70500,Yes,D
6206,36,Male,61000,Yes,D
6207,29,Male,45000,No,C
6208,42,Female,68000,Yes,A
6209,41,Male,67500,No,D
6210,50,Female,97500,Yes,A
6211,35,Male,79500,No,C
6212,39,Female,77000,No,B
6213,40,Female,82500,No,B
6214,36,Male,63000,No,D
6215,36,Male,53000,Yes,D
6216,40,Female,72000,No,A
6217,37,Female,61000,No,B
6218,47,Female,94500,Yes,A
6219,45,Male,73500,No,C
6220,40,Male,83500,Yes,D
6221,36,Male,92500,Yes,D
6222,47,Female,96500,Yes,A
6223,46,Male,85000,Yes,D
6224,42,Male,88500,No,C
6225,38,Female,82500,Yes,B
6226,35,Female,77500,No,B
6227,40,Male,75000,No,D
6228,56,Male,74000,No,C
6229,51,Male,78500,Yes,D
6230,46,Female,54500,No,B
6231,33,Female,86500,No,B
6232,32,Male,75000,Yes,D
6233,47,Female,71500,No,B
6234,38,Female,72000,Yes,B
6235,38,Female,88000,No,B
6236,43,Female,66000,Yes,B
6237,46,Female,77000,No,A
6238,47,Male,90500,No,C
6239,31,Male,55500,No,C
6240,36,Male,62000,No,C
6241,26,Male,78500,Yes,D
6242,30,Male,50000,No,C
6243,30,Female,37000,No,A
6244,44,Female,96500,Yes,A
6245,51,Female,106000,Yes,A
6246,37,Male,80000,No,C
6247,53,Female,110000,Yes,A
6248,33,Female,69500,Yes,B
6249,26,Male,43000,No,C
6250,27,Female,78500,Yes,B
6251,30,Female,92500,Yes,A
6252,21,Female,62500,No,B
6253,34,Female,63000,No,B
6254,52,Male,62000,Yes,C
6255,36,Female,60500,No,B
6256,50,Female,88500,No,A
6257,34,Male,93000,Yes,D
6258,51,Female,64000,Yes,B
6259,53,Female,78000,Yes,B
6260,46,Male,71000,Yes,D
6261,48,Male,69000,No,C
6262,35,Male,86500,No,C
6263,27,Female,67500,No,B
6264,52,Female,71000,No,A
6265,25,Male,78000,Yes,D
6266,50,Female,73000,Yes,B
6267,33,Female,76500,No,B
6268,29,Male,48000,No,C
6269,45,Female,69000,No,A
6270,30,Male,68000,Yes,C
6271,45,Male,84000,No,C
6272,33,Female,84000,No,A
6273,29,Male,53000,No,C
6274,49,Male,88500,Yes,D
6275,31,Male,80000,Yes,D
6276,37,Male,68500,No,D
6277,31,Male,42500,No,C
6278,51,Female,73000,No,B
6279,37,Male,86000,No,C
6280,30,Female,55500,No,B
6281,31,Male,89000,No,C
6282,32,Male,65500,Yes,D
6283,38,Male,87500,No,C
6284,55,Female,73000,Yes,A
6285,36,Male,71000,Yes,C
6286,34,Male,84500,No,C
6287,42,Female,95500,No,A
6288,38,Female,101500,No,A
6289,37,Male,77000,No,C
6290,23,Female,67500,Yes,A
6291,41,Female,60500,Yes,B
6292,37,Female,58000,No,B
6293,49,Female,63000,Yes,B
6294,46,Male,86500,No,C
6295,50,Male,76500,Yes,D
6296,34,Female,79500,Yes,B
6297,51,Male,101000,No,C
6298,27,Male,66500,No,D
6299,45,Female,90000,Yes,B
6300,32,Female,72000,No,B
6301,48,Male,85500,No,C
6302,44,Male,85500,Yes,D
6303,41,Female,69000,No,A
6304,31,Female,89500,No,B
6305,30,Male,66500,No,C
6306,30,Female,66500,No,A
6307,53,Male,71500,No,C
6308,24,Female,72500,Yes,A
6309,28,Female,88500,No,B
6310,42,Male,82500,No,C
6311,43,Male,56000,No,C
6312,28,Female,66500,No,A
6313,38,Female,85000,No,A
6314,26,Male,73000,Yes,C
6315,25,Male,83000,No,C
6316,38,Female,68000,No,A
6317,42,Female,76500,No,B
6318,39,Male,90500,Yes,C
6319,54,Female,57000,Yes,B
6320,37,Female,78500,No,B
6321,30,Female,71500,No,B
6322,37,Female,72500,No,A
6323,30,Male,70500,No,C
6324,27,Male,40500,Yes,D
6325,22,Female,86000,No,B
6326,45,Female,72000,Yes,A
6327,39,Female,63500,No,B
6328,50,Female,76000,No,B
6329,34,Male,69000,No,C
6330,32,Male,87500,No,C
6331,29,Male,43500,No,D
6332,50,Female,104000,Yes,A
6333,52,Male,77500,Yes,D
6334,33,Female,80500,Yes,A
6335,55,Male,85000,No,C
6336,29,Female,52500,No,B
6337,21,Male,59500,No,C
6338,51,Female,78000,No,B
6339,30,Female,73000,No,B
6340,40,Female,69000,Yes,B
6341,27,Female,73000,No,B
6342,57,Female,77000,No,B
6343,45,Male,90500,Yes,C
6344,40,Female,87000,No,A
6345,27,Female,70500,Yes,A
6346,34,Female,96500,Yes,A
6347,41,Female,76000,No,B
6348,39,Male,75000,No,C
6349,47,Female,71500,Yes,B
6350,34,Male,48500,No,D
6351,42,Female,62000,No,B
6352,50,Female,57000,No,B
6353,40,Male,86500,No,C
6354,46,Male,88500,No,D
6355,41,Male,47500,No,C
6356,33,Female,68500,No,A
6357,34,Male,45500,No,C
6358,42,Female,63500,Yes,B
6359,51,Female,66000,No,B
6360,48,Female,78500,No,A
6361,26,Female,54000,No,B
6362,46,Male,85500,No,C
6363,23,Female,70500,Yes,B
6364,42,Female,83000,Yes,B
6365,27,Female,97000,Yes,A
6366,36,Male,70500,No,C
6367,35,Female,74000,Yes,B
6368,40,Female,85000,No,B
6369,40,Female,85000,Yes,B
6370,26,Male,60000,No,C
6371,35,Female,89500,Yes,B
6372,47,Male,55500,No,C
6373,45,Female,77000,No,B
6374,32,Female,56000,No,B
6375,38,Female,79000,No,B
6376,20,Female,76500,No,B
6377,39,Female,71000,No,B
6378,56,Male,97000,Yes,C
6379,40,Female,75000,Yes,B
6380,30,Female,87500,No,A
6381,36,Male,56500,No,C
6382,53,Female,73500,No,A
6383,27,Male,72500,No,C
6384,51,Male,71000,Yes,D
6385,41,Male,82500,Yes,C
6386,47,Male,87500,Yes,D
6387,43,Male,71000,Yes,D
6388,43,Female,62000,Yes,B
6389,24,Female,66000,Yes,B
6390,46,Female,74500,No,B
6391,31,Female,59500,Yes,B
6392,35,Female,74500,Yes,B
6393,30,Male,61500,No,C
6394,37,Male,92000,Yes,D
6395,38,Male,82500,No,D
6396,43,Female,50500,No,B
6397,29,Female,96000,Yes,A
6398,21,Male,66000,No,C
6399,38,Male,94500,No,C
6400,54,Female,66000,No,A
6401,35,Male,53000,No,C
6402,50,Female,102000,Yes,A
6403,22,Female,46000,No,B
6404,49,Female,69500,Yes,B
6405,43,Female,84000,No,B
6406,40,Female,77500,Yes,B
6407,31,Female,70500,Yes,B
6408,40,Male,59000,No,D
6409,42,Male,76000,No,C
6410,35,Male,75500,Yes,D
6411,28,Male,68000,No,D
6412,56,Female,99500,Yes,A
6413,26,Female,69500,Yes,A
6414,29,Female,56500,No,B
6415,43,Male,89000,No,C
6416,25,Male,53000,Yes,C
6417,42,Male,52500,No,D
6418,52,Male,77500,No,D
6419,27,Female,56500,Yes,B
6420,31,Male,79500,Yes,D
6421,49,Female,53500,No,B
6422,54,Male,75500,Yes,D
6423,37,Female,68000,No,B
6424,29,Female,71500,No,A
6425,31,Female,99000,No,A
6426,52,Male,97500,No,C
6427,47,Male,55000,No,D
6428,47,Male,84500,Yes,C
6429,29,Female,40000,No,B
6430,39,Female,74000,No,B
6431,31,Male,105000,No,C
6432,29,Male,78000,No,C
6433,30,Male,63500,No,D
6434,27,Male,70500,Yes,C
6435,34,Female,85000,Yes,A
6436,40,Male,72500,No,C
6437,36,Male,80500,No,C
6438,45,Male,57000,No,C
6439,28,Female,66000,No,B
6440,35,Male,81000,No,C
6441,23,Female,81000,No,B
6442,48,Female,81000,Yes,A
6443,50,Female,90500,Yes,A
6444,33,Male,51500,No,C
6445,51,Female,80000,Yes,B
6446,31,Male,57500,No,D
6447,32,Female,88000,Yes,B
6448,40,Female,70500,No,A
6449,40,Male,78500,No,C
6450,22,Female,64000,No,B
6451,27,Male,79000,No,D
6452,50,Male,53000,No,D
6453,41,Male,79500,No,C
6454,52,Male,101000,Yes,C
6455,51,Male,69500,No,C
6456,53,Male,50000,No,C
6457,36,Male,85500,No,C
6458,33,Female,63500,Yes,B
6459,49,Male,38500,Yes,D
6460,29,Female,77000,Yes,B
6461,31,Female,81500,No,B
6462,51,Female,60500,No,A
6463,41,Female,76500,Yes,B
6464,34,Female,75000,No,B
6465,45,Male,87000,Yes,D
6466,32,Female,66500,Yes,B
6467,48,Female,73000,Yes,B
6468,35,Female,61000,No,B
6469,39,Male,76500,No,D
6470,46,Female,83000,Yes,B
6471,27,Female,74500,No,B
6472,48,Male,86500,No,C
6473,22,Female,66000,No,B
6474,34,Female,70000,Yes,B
6475,45,Female,72500,No,A
6476,48,Male,77500,Yes,D
6477,45,Female,86000,No,B
6478,45,Male,71000,Yes,D
6479,44,Male,85500,No,C
6480,30,Male,65000,Yes,D
6481,49,Female,78000,No,B
6482,23,Male,59000,No,C
6483,38,Female,70000,No,B
6484,26,Male,101500,Yes,D
6485,47,Male,71500,Yes,D
6486,23,Female,53500,No,B
6487,35,Female,78500,Yes,B
6488,42,Female,81000,No,B
6489,50,Male,66000,No,C
6490,46,Female,70500,No,B
6491,38,Female,86000,No,B
6492,35,Male,59000,No,C
6493,21,Female,59500,No,B
6494,26,Female,78500,Yes,B
6495,45,Female,67500,No,B
6496,42,Female,73000,No,B
6497,40,Female,80000,No,B
6498,25,Female,62500,No,B
6499,37,Female,85000,No,B
6500,27,Female,74500,Yes,B
6501,31,Female,60000,No,A
6502,43,Female,90500,No,A
6503,40,Male,55500,Yes,D
6504,34,Male,63000,Yes,D
6505,28,Female,65000,No,B
6506,47,Female,79500,Yes,B
6507,31,Male,50000,No,C
6508,35,Female,67500,Yes,A
6509,46,Female,66000,Yes,A
6510,31,Female,66000,Yes,A
6511,52,Female,77000,Yes,A
6512,26,Female,65500,No,B
6513,50,Male,112000,No,C
6514,42,Female,85500,No,A
6515,47,Female,77500,No,B
6516,34,Male,71500,No,D
6517,43,Female,57000,No,B
6518,50,Female,87500,No,B
6519,25,Male,78500,No,C
6520,51,Male,66000,Yes,C
6521,27,Female,69000,Yes,B
6522,36,Male,54000,Yes,D
6523,35,Male,86000,No,C
6524,27,Male,60500,Yes,C
6525,28,Female,81000,Yes,B
6526,36,Female,78500,No,B
6527,34,Female,80000,Yes,B
6528,48,Male,89000,Yes,C
6529,25,Female,57500,Yes,A
6530,19,Male,82500,Yes,C
6531,27,Female,72500,No,B
6532,28,Female,98500,No,A
6533,32,Female,69000,No,A
6534,28,Female,67000,No,B
6535,36,Female,80000,No,B
6536,43,Female,70000,No,A
6537,39,Female,92000,Yes,A
6538,37,Male,72500,No,C
6539,49,Male,54000,No,D
6540,43,Female,83500,Yes,A
6541,28,Female,70500,No,B
6542,42,Female,73500,No,B
6543,23,Male,61000,No,D
6544,43,Male,78500,No,C
6545,25,Male,81500,No,C
6546,44,Female,55500,No,B
6547,45,Male,74500,No,D
6548,21,Male,64500,Yes,D
6549,39,Female,75500,No,B
6550,39,Female,72000,Yes,B
6551,23,Male,55000,No,C
6552,20,Male,83500,No,C
6553,37,Female,77000,No,B
6554,39,Male,82000,Yes,D
6555,33,Female,59500,Yes,B
6556,27,Male,70000,Yes,D
6557,49,Female,87500,No,B
6558,52,Female,75500,No,A
6559,22,Female,48000,No,B
6560,47,Female,48000,Yes,A
6561,47,Female,93500,Yes,A
6562,26,Female,73500,No,A
6563,56,Male,100500,No,C
6564,56,Female,67500,Yes,B
6565,37,Male,72000,No,C
6566,28,Male,80500,No,D
6567,54,Female,69000,Yes,B
6568,42,Female,73000,Yes,A
6569,49,Female,72000,No,B
6570,32,Female,74500,No,B
6571,38,Male,67000,Yes,C
6572,30,Male,77500,Yes,D
6573,41,Male,93000,No,C
6574,34,Female,62500,No,B
6575,50,Female,81500,Yes,A
6576,46,Male,76500,Yes,D
6577,26,Male,50000,No,C
6578,34,Female,89000,Yes,B
6579,35,Female,76500,Yes,B
6580,48,Female,67000,Yes,B
6581,41,Male,60500,No,C
6582,58,Female,84000,Yes,B
6583,41,Female,70000,Yes,B
6584,46,Male,70500,Yes,D
6585,35,Male,79000,No,D
6586,29,Male,83500,Yes,D
6587,29,Female,91500,Yes,A
6588,32,Female,53000,No,B
6589,30,Female,73000,No,B
6590,30,Male,98000,No,C
6591,20,Female,54500,No,B
6592,41,Female,80500,No,A
6593,45,Female,94000,Yes,A
6594,27,Male,77500,No,C
6595,59,Male,68500,No,D
6596,18,Female,54000,No,B
6597,48,Female,73000,Yes,A
6598,49,Male,64500,Yes,D
6599,47,Female,82000,Yes,A
6600,20,Male,68000,No,C
6601,30,Female,64500,No,B
6602,53,Female,90000,No,B
6603,40,Female,86000,Yes,A
6604,45,Female,71500,Yes,B
6605,32,Male,76500,Yes,C
6606,50,Female,72500,No,B
6607,31,Male,46500,Yes,D
6608,37,Female,57500,No,B
6609,31,Female,85500,No,B
6610,20,Male,76500,Yes,D
6611,46,Female,71000,Yes,B
6612,42,Male,63500,No,C
6613,37,Male,60000,No,C
6614,42,Female,68500,Yes,B
6615,47,Female,86500,No,A
6616,41,Male,80000,Yes,C
6617,45,Male,55000,No,C
6618,34,Female,74500,Yes,A
6619,38,Female,86000,No,B
6620,23,Male,79000,Yes,D
6621,27,Female,50500,No,B
6622,38,Male,83000,Yes,D
6623,37,Female,61000,Yes,B
6624,26,Female,48000,No,A
6625,51,Male,82000,Yes,D
6626,35,Female,52500,No,B
6627,28,Male,95500,Yes,C
6628,28,Male,81500,No,C
6629,58,Female,85500,No,A
6630,40,Male,70000,No,C
6631,48,Female,85000,Yes,B
6632,40,Female,62500,No,B
6633,48,Female,66000,No,B
6634,31,Female,68500,Yes,A
6635,45,Female,70000,No,A
6636,49,Female,91000,No,A
6637,24,Female,62000,Yes,B
6638,26,Male,62000,Yes,D
6639,21,Male,74500,No,C
6640,30,Male,81500,No,D
6641,39,Male,65500,No,C
6642,49,Male,102500,Yes,C
6643,43,Female,97000,No,A
6644,45,Female,87000,No,B
6645,53,Female,59500,No,B
6646,49,Male,107000,Yes,D
6647,26,Female,67000,No,A
6648,34,Female,82000,Yes,B
6649,38,Male,87000,No,C
6650,28,Female,72500,No,B
6651,35,Female,75500,No,B
6652,30,Male,82500,No,C
6653,52,Male,84500,No,C
6654,28,Female,76500,No,B
6655,36,Female,66500,Yes,B
6656,47,Female,83000,No,B
6657,50,Male,89000,Yes,D
6658,49,Male,95500,No,C
6659,50,Male,96000,No,C
6660,31,Female,66500,No,B
6661,49,Male,67500,No,C
6662,27,Male,59000,Yes,D
6663,56,Female,77000,Yes,A
6664,41,Male,71000,No,D
6665,45,Female,101000,Yes,A
6666,30,Female,64000,No,B
6667,34,Female,70500,No,B
6668,32,Female,72000,No,A
6669,33,Female,59000,No,B
6670,48,Female,54500,No,B
6671,24,Female,52000,No,B
6672,36,Male,76500,Yes,D
6673,47,Male,58500,No,D
6674,37,Female,51500,Yes,B
6675,27,Female,57500,No,B
6676,55,Male,80500,Yes,D
6677,53,Male,87000,Yes,D
6678,24,Female,95000,No,A
6679,46,Male,78500,Yes,C
6680,45,Female,100500,Yes,A
6681,47,Female,91500,Yes,A
6682,28,Female,64500,Yes,B
6683,44,Male,79500,Yes,C
6684,29,Female,62000,Yes,B
6685,48,Male,85000,No,D
6686,34,Female,64000,No,B
6687,35,Male,84000,Yes,D
6688,48,Female,83500,No,B
6689,35,Male,86500,Yes,D
6690,41,Male,92000,Yes,C
6691,25,Male,80000,Yes,C
6692,26,Female,81000,Yes,B
6693,24,Male,80000,No,C
6694,37,Female,76500,Yes,B
6695,33,Female,69000,No,A
6696,47,Female,87500,No,B
6697,42,Female,77000,No,A
6698,32,Female,91500,No,A
6699,33,Male,86000,No,C
6700,31,Female,76000,Yes,B
6701,43,Female,86500,No,A
6702,54,Male,100000,Yes,D
6703,25,Male,73500,No,D
6704,51,Male,53500,No,C
6705,35,Female,79000,Yes,B
6706,43,Female,65000,No,B
6707,43,Female,78000,No,B
6708,31,Female,63500,No,B
6709,50,Male,91000,No,D
6710,30,Female,39500,No,A
6711,48,Female,105000,Yes,A
6712,52,Female,72500,No,B
6713,23,Male,56500,No,C
6714,32,Female,70500,No,B
6715,39,Female,78000,Yes,B
6716,48,Female,82500,Yes,A
6717,46,Male,72500,No,D
6718,53,Male,87000,No,C
6719,48,Male,75500,Yes,D
6720,42,Male,75000,No,C
6721,46,Male,75000,Yes,D
6722,42,Male,80000,No,C
6723,40,Female,68500,No,B
6724,30,Male,69000,Yes,D
6725,44,Female,81500,Yes,B
6726,22,Male,54500,No,C
6727,40,Female,73500,Yes,B
6728,28,Male,61500,Yes,C
6729,33,Female,73000,Yes,B
6730,36,Male,71000,No,C
6731,31,Male,80500,No,C
6732,44,Male,64500,No,C
6733,21,Male,64500,No,C
6734,33,Female,52500,No,A
6735,37,Male,60000,No,C
6736,47,Female,93000,Yes,A
6737,29,Female,57500,No,B
6738,46,Female,61000,No,B
6739,39,Female,84000,Yes,A
6740,19,Female,62500,Yes,A
6741,36,Male,101000,Yes,D
6742,24,Female,69500,No,B
6743,28,Female,70500,No,B
6744,48,Male,91500,Yes,C
6745,47,Female,84500,No,B
6746,40,Male,68000,No,C
6747,49,Male,60500,Yes,D
6748,22,Male,67000,Yes,C
6749,33,Male,68500,No,D
6750,42,Female,74000,Yes,B
6751,38,Female,77500,No,A
6752,59,Female,88500,Yes,B
6753,38,Male,40000,No,C
6754,45,Male,78500,Yes,D
6755,42,Male,94000,No,C
6756,28,Female,88500,No,B
6757,40,Male,57000,No,C
6758,45,Female,77500,No,B
6759,32,Female,51000,No,B
6760,36,Female,87500,Yes,B
6761,34,Female,78000,No,B
6762,45,Female,65000,No,B
6763,37,Male,84500,No,D
6764,33,Male,61000,Yes,D
6765,36,Female,70000,No,B
6766,35,Male,70500,Yes,D
6767,57,Female,92000,Yes,A
6768,34,Female,66500,No,A
6769,36,Female,99500,No,A
6770,35,Female,42500,No,B
6771,34,Female,57500,Yes,B
6772,29,Female,79500,No,B
6773,41,Female,85500,No,B
6774,38,Male,85500,Yes,D
6775,28,Male,57500,No,C
6776,30,Female,67000,Yes,B
6777,36,Female,85000,Yes,B
6778,47,Male,100000,Yes,D
6779,25,Male,72000,No,C
6780,45,Female,87500,Yes,B
6781,31,Male,97000,No,C
6782,31,Female,89500,No,A
6783,50,Male,78000,Yes,C
6784,22,Female,66000,No,B
6785,44,Male,86500,Yes,D
6786,23,Female,73000,Yes,A
6787,23,Male,73000,No,C
6788,30,Female,51500,No,A
6789,45,Female,84000,Yes,A
6790,47,Female,71000,No,B
6791,24,Male,61000,Yes,C
6792,32,Female,73000,No,B
6793,33,Female,55500,No,B
6794,45,Male,79500,No,C
6795,35,Male,53500,No,D
6796,58,Male,101000,No,C
6797,52,Female,80500,No,B
6798,32,Female,71000,No,B
6799,49,Female,68500,No,B
6800,58,Female,78000,No,A
6801,35,Female,88500,No,B
6802,39,Male,90500,No,C
6803,43,Female,79500,No,B
6804,42,Female,68000,Yes,B
6805,42,Female,77500,Yes,B
6806,39,Female,74000,No,B
6807,48,Female,87500,Yes,B
6808,26,Female,69500,No,A
6809,52,Female,85000,Yes,A
6810,46,Male,92000,No,C
6811,33,Female,85000,No,B
6812,21,Female,69000,No,B
6813,57,Female,87000,No,B
6814,42,Female,63000,Yes,B
6815,47,Male,82000,Yes,D
6816,30,Female,80000,No,A
6817,56,Female,107500,Yes,A
6818,23,Female,65500,No,B
6819,50,Male,88000,Yes,D
6820,49,Female,107000,No,A
6821,26,Male,74500,No,C
6822,27,Male,67000,No,C
6823,42,Female,77000,No,B
6824,24,Female,59000,No,B
6825,31,Male,72000,No,D
6826,43,Female,87500,Yes,B
6827,32,Male,59000,Yes,D
6828,32,Male,68500,No,C
6829,44,Male,76000,Yes,D
6830,28,Male,72500,No,C
6831,46,Female,78500,Yes,B
6832,38,Female,85000,No,B
6833,26,Female,80500,No,B
6834,36,Female,103500,Yes,A
6835,24,Male,76000,Yes,D
6836,31,Female,76500,Yes,B
6837,31,Male,61500,No,D
6838,36,Male,100500,Yes,D
6839,34,Female,96000,Yes,A
6840,51,Male,71500,No,C
6841,41,Female,69500,No,A
6842,26,Female,85500,Yes,B
6843,30,Female,64500,No,A
6844,46,Female,87000,No,B
6845,47,Female,86000,Yes,A
6846,47,Female,75500,Yes,B
6847,50,Female,72000,Yes,A
6848,58,Male,81500,No,C
6849,22,Female,58000,No,B
6850,52,Female,71000,No,B
6851,46,Male,86500,Yes,D
6852,28,Male,61500,Yes,C
6853,27,Female,63500,No,B
6854,34,Female,88000,Yes,B
6855,56,Male,66000,No,C
6856,33,Female,71500,Yes,B
6857,41,Female,70000,Yes,B
6858,49,Male,60000,No,D
6859,41,Female,79500,No,B
6860,51,Male,92000,No,C
6861,28,Female,87500,No,B
6862,50,Male,90500,No,C
6863,48,Male,80000,Yes,C
6864,26,Female,58000,No,B
6865,31,Male,71500,No,D
6866,45,Female,77000,No,B
6867,44,Female,77500,No,B
6868,53,Female,70000,No,A
6869,40,Female,74000,No,B
6870,27,Female,54000,Yes,B
6871,29,Male,58000,No,C
6872,45,Male,94500,Yes,D
6873,35,Male,64500,No,D
6874,42,Female,74000,No,B
6875,39,Female,71000,Yes,B
6876,37,Male,63000,No,D
6877,36,Female,60000,No,B
6878,31,Male,94000,Yes,D
6879,44,Female,64500,Yes,A
6880,48,Female,96500,Yes,A
6881,26,Female,83500,Yes,B
6882,43,Male,83000,Yes,D
6883,29,Male,67000,No,C
6884,31,Female,99000,No,B
6885,30,Female,63500,Yes,A
6886,52,Male,100000,Yes,C
6887,30,Female,66500,No,A
6888,48,Male,94000,Yes,C
6889,48,Male,57500,No,D
6890,23,Female,65000,No,A
6891,35,Male,62500,No,C
6892,30,Female,64500,Yes,B
6893,43,Female,84500,Yes,B
6894,47,Female,86000,Yes,A
6895,36,Male,86000,No,C
6896,25,Male,48000,Yes,D
6897,26,Female,66000,Yes,A
6898,26,Female,50500,No,B
6899,34,Female,63500,Yes,B
6900,36,Female,73500,No,A
6901,49,Female,98500,Yes,A
6902,47,Female,58000,Yes,B
6903,29,Male,60000,No,C
6904,29,Male,71500,No,D
6905,52,Female,74000,No,A
6906,55,Male,68000,No,D
6907,35,Female,72500,Yes,A
6908,28,Male,72000,No,C
6909,24,Male,58000,No,D
6910,29,Female,65000,Yes,B
6911,33,Female,85500,No,B
6912,28,Male,73500,Yes,D
6913,48,Female,94500,No,B
6914,46,Male,75500,No,C
6915,34,Male,39000,No,C
6916,37,Female,74500,No,B
6917,47,Female,72500,Yes,A
6918,34,Female,70500,Yes,A
6919,42,Male,80500,Yes,D
6920,44,Female,75000,Yes,B
6921,27,Female,59000,Yes,A
6922,49,Male,98500,Yes,D
6923,47,Female,94500,Yes,A
6924,46,Female,92000,Yes,A
6925,30,Female,54000,No,B
